task_id,dataset_name,target_name,n_samples,n_features,missing_data,categorical_features,fold_id,regressor_name,time_on_fold,R2,MSE,RMSE
361258.0,kin8nm,y,"8,192",8,0,0.0,8.0,XGBRegressor,0.1004762649536132,0.7765917686601802,0.0158563442039397,0.1259219766519718
361258.0,kin8nm,y,"8,192",8,0,0.0,9.0,XGBRegressor,0.1046521663665771,0.763700435335118,0.01627145158436,0.1275596001262156
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,0.0,RandomForestRegressor,1.4922800064086914,0.6844114923656314,0.0004111983515328,0.0202780263224218
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,1.0,RandomForestRegressor,1.6493372917175293,0.622020315772233,0.0005214226130736,0.0228346800519228
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,2.0,RandomForestRegressor,1.6765849590301514,0.6346216962105335,0.0005020630806887,0.0224067641726509
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,3.0,RandomForestRegressor,1.5360496044158936,0.6462563801313017,0.0004618634861578,0.0214910094262194
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,4.0,RandomForestRegressor,1.4642283916473389,0.6337778875664003,0.0004659475698025,0.0215858187197644
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,5.0,RandomForestRegressor,1.6702489852905271,0.6281612719375307,0.00048778779282,0.0220859184282656
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,6.0,RandomForestRegressor,1.5299174785614014,0.6405495069281353,0.0004492603745827,0.021195763128105
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,7.0,RandomForestRegressor,1.5141193866729736,0.6355639243121207,0.0004470355876459,0.0211432161140631
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,8.0,RandomForestRegressor,1.568439483642578,0.6137769556713039,0.0004685768235651,0.021646635386709
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,9.0,RandomForestRegressor,1.6208820343017578,0.6166559882184937,0.0004907202580408,0.0221522066178716
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,0.0,XGBRegressor,0.2063126564025879,0.6264967415762495,0.0004866587991661,0.0220603444933704
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,1.0,XGBRegressor,0.2071573734283447,0.5982072409082371,0.0005542727270851,0.0235429974108048
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,2.0,XGBRegressor,0.2033371925354004,0.5869199961392488,0.0005676095629059,0.023824557979236
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,3.0,XGBRegressor,0.1964027881622314,0.6038195844572043,0.0005172708639606,0.0227435895135461
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,4.0,XGBRegressor,0.2118024826049804,0.5796520914349078,0.0005348122896401,0.0231260089431833
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,5.0,XGBRegressor,0.2173550128936767,0.5765967700675845,0.0005554314583576,0.0235675933934217
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,6.0,XGBRegressor,0.2031841278076172,0.6018360056514862,0.000497646570791,0.0223079934281653
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,7.0,XGBRegressor,0.2124576568603515,0.5859193283072508,0.000507932141607,0.0225373499242267
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,8.0,XGBRegressor,0.2063384056091308,0.5716937941931768,0.000519633316492,0.022795467016319
361259.0,pumadyn32nh,thetadd6,"8,192",32,0,0.0,9.0,XGBRegressor,0.2099664211273193,0.5794826675106652,0.0005383059799234,0.0232014219375331
361251.0,grid_stability,stab,"10,000",12,0,0.0,0.0,RandomForestRegressor,0.7278337478637695,0.8971701917235337,0.0001385213432435,0.0117695090485335
361251.0,grid_stability,stab,"10,000",12,0,0.0,1.0,RandomForestRegressor,0.7841088771820068,0.8990681871505445,0.0001366434316646,0.0116894581424731
361251.0,grid_stability,stab,"10,000",12,0,0.0,2.0,RandomForestRegressor,0.7124133110046387,0.8917871092524714,0.0001435046351228,0.0119793420154385
361251.0,grid_stability,stab,"10,000",12,0,0.0,3.0,RandomForestRegressor,0.7201976776123047,0.8896009809410688,0.0001495556393956,0.0122292943130679
361251.0,grid_stability,stab,"10,000",12,0,0.0,4.0,RandomForestRegressor,0.7536861896514893,0.9072661866551136,0.0001376945899027,0.0117343338073695
361251.0,grid_stability,stab,"10,000",12,0,0.0,5.0,RandomForestRegressor,0.7245252132415771,0.888573934854678,0.0001511590561968,0.0122946759289053
361251.0,grid_stability,stab,"10,000",12,0,0.0,6.0,RandomForestRegressor,0.7675037384033203,0.8869475889791887,0.0001426740787965,0.0119446255193116
361251.0,grid_stability,stab,"10,000",12,0,0.0,7.0,RandomForestRegressor,0.7140138149261475,0.8820374612188826,0.0001539416154129,0.012407321040939
361251.0,grid_stability,stab,"10,000",12,0,0.0,8.0,RandomForestRegressor,0.7715675830841064,0.9019022641852488,0.0001383913150903,0.0117639838103589
361251.0,grid_stability,stab,"10,000",12,0,0.0,9.0,RandomForestRegressor,0.7260463237762451,0.8993892436421684,0.0001422062556558,0.0119250264425624
361251.0,grid_stability,stab,"10,000",12,0,0.0,0.0,XGBRegressor,0.1129686832427978,0.9307353007610734,9.3306010569796e-05,0.0096595036399287
361251.0,grid_stability,stab,"10,000",12,0,0.0,1.0,XGBRegressor,0.130739688873291,0.9355483425392378,8.725589487873171e-05,0.0093410863864291
361251.0,grid_stability,stab,"10,000",12,0,0.0,2.0,XGBRegressor,0.1209332942962646,0.926437366476588,9.755380167306398e-05,0.0098769328069529
361251.0,grid_stability,stab,"10,000",12,0,0.0,3.0,XGBRegressor,0.1157846450805664,0.9238237591361236,0.0001031946343931,0.0101584759877251
361251.0,grid_stability,stab,"10,000",12,0,0.0,4.0,XGBRegressor,0.114417552947998,0.9377464377605864,9.243638769240404e-05,0.0096143844156765
361251.0,grid_stability,stab,"10,000",12,0,0.0,5.0,XGBRegressor,0.1249074935913086,0.9287735357908966,9.662483452181382e-05,0.009829793208497
361251.0,grid_stability,stab,"10,000",12,0,0.0,6.0,XGBRegressor,0.126035451889038,0.9188227041226664,0.0001024471376056,0.0101216173413949
361251.0,grid_stability,stab,"10,000",12,0,0.0,7.0,XGBRegressor,0.1236522197723388,0.9182901406631516,0.0001066317143683,0.0103262633303816
361251.0,grid_stability,stab,"10,000",12,0,0.0,8.0,XGBRegressor,0.1259758472442627,0.9396354371808366,8.515926656223666e-05,0.0092281778570981
361251.0,grid_stability,stab,"10,000",12,0,0.0,9.0,XGBRegressor,0.1187810897827148,0.9338191323261836,9.354202004479492e-05,0.00967171236363
361267.0,brazilian_houses,total,"10,692",9,0,4.0,0.0,RandomForestRegressor,0.2531154155731201,0.1141669107831429,97247438.61170402,9861.41159326108
361267.0,brazilian_houses,total,"10,692",9,0,4.0,1.0,RandomForestRegressor,0.2631509304046631,0.5298634318897076,13719581.16977747,3703.995298293111
361267.0,brazilian_houses,total,"10,692",9,0,4.0,2.0,RandomForestRegressor,0.2393431663513183,0.0416299087577575,19947455.81221493,4466.257472673841
361267.0,brazilian_houses,total,"10,692",9,0,4.0,3.0,RandomForestRegressor,0.2568690776824951,0.8704413218286491,158984660.70576832,12608.91195566724
361267.0,brazilian_houses,total,"10,692",9,0,4.0,4.0,RandomForestRegressor,0.2517085075378418,0.7539605542427439,4667609.347163368,2160.4650765896145
361267.0,brazilian_houses,total,"10,692",9,0,4.0,5.0,RandomForestRegressor,0.4340412616729736,0.6116742366301564,7624806.824182874,2761.305275441829
361267.0,brazilian_houses,total,"10,692",9,0,4.0,6.0,RandomForestRegressor,0.4502556324005127,0.3408803779705021,46542341.72531363,6822.194787992617
361267.0,brazilian_houses,total,"10,692",9,0,4.0,7.0,RandomForestRegressor,0.4331974983215332,0.8386561763423661,190474665.2390344,13801.255929770829
361267.0,brazilian_houses,total,"10,692",9,0,4.0,8.0,RandomForestRegressor,0.4957363605499267,0.2595775775999106,15365954.809966892,3919.943215145711
361267.0,brazilian_houses,total,"10,692",9,0,4.0,9.0,RandomForestRegressor,0.4288563728332519,0.6918632923760142,5621352.500824097,2370.939160084901
361267.0,brazilian_houses,total,"10,692",9,0,4.0,0.0,XGBRegressor,0.157393217086792,0.1119808918104589,97487421.45772532,9873.571869274328
361267.0,brazilian_houses,total,"10,692",9,0,4.0,1.0,XGBRegressor,0.1497693061828613,0.54848527931742,13176156.206383055,3629.897547642778
361267.0,brazilian_houses,total,"10,692",9,0,4.0,2.0,XGBRegressor,0.1492083072662353,-1.3110120752538124,48101262.41822416,6935.50736559512
361267.0,brazilian_houses,total,"10,692",9,0,4.0,3.0,XGBRegressor,0.1486158370971679,0.9644338235203326,43644135.46071332,6606.370823736231
361267.0,brazilian_houses,total,"10,692",9,0,4.0,4.0,XGBRegressor,0.1447863578796386,0.6729774407758143,6203938.354153436,2490.7706345935258
361267.0,brazilian_houses,total,"10,692",9,0,4.0,5.0,XGBRegressor,0.150125503540039,0.1056336113146247,17560954.196266484,4190.579219662419
361267.0,brazilian_houses,total,"10,692",9,0,4.0,6.0,XGBRegressor,0.1500685214996338,0.2711221780144636,51468169.86330738,7174.131993719337
361267.0,brazilian_houses,total,"10,692",9,0,4.0,7.0,XGBRegressor,0.1487295627593994,0.9929019999423946,8379553.392188786,2894.7458251440294
361267.0,brazilian_houses,total,"10,692",9,0,4.0,8.0,XGBRegressor,0.147519826889038,0.7193955402166026,5823372.331878122,2413.166453413051
361267.0,brazilian_houses,total,"10,692",9,0,4.0,9.0,XGBRegressor,0.1452598571777343,0.545665928699777,8288437.906689364,2878.964728281568
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,0.0,RandomForestRegressor,1.5529885292053225,0.995799320379124,9.121173366833516e-07,0.0009550483425897
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,1.0,RandomForestRegressor,1.4662747383117676,0.9951604394112508,1.0576932998324517e-06,0.0010284421713603
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,2.0,RandomForestRegressor,1.491877794265747,0.9962644721923232,7.989288107202139e-07,0.0008938281774033
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,3.0,RandomForestRegressor,1.4821484088897705,0.9954261093213036,1.0056382747068355e-06,0.0010028151747489
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,4.0,RandomForestRegressor,1.290025234222412,0.995132766215312,1.073759262363771e-06,0.0010362235581011
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,5.0,RandomForestRegressor,1.473421335220337,0.9938235915163096,1.2785308466051517e-06,0.0011307213832793
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,6.0,RandomForestRegressor,1.49104642868042,0.9958752336331242,8.901740989102718e-07,0.0009434903809315
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,7.0,RandomForestRegressor,0.9233555793762208,0.9955504219118548,9.73296814752776e-07,0.0009865580645622
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,8.0,RandomForestRegressor,0.8104722499847412,0.9954954221253508,9.8157527242246e-07,0.0009907448069116
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,9.0,RandomForestRegressor,0.7178144454956055,0.9950452104709976,1.068928331936282e-06,0.0010338899031987
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,0.0,XGBRegressor,0.0904419422149658,0.99335727089673,1.442373359746965e-06,0.001200988492762
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,1.0,XGBRegressor,0.0833780765533447,0.992666880893722,1.6026642922117891e-06,0.0012659637799762
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,2.0,XGBRegressor,0.0848567485809326,0.9925089115294607,1.602142109735738e-06,0.0012657575240683
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,3.0,XGBRegressor,0.0816729068756103,0.9931032557456114,1.5163523748788778e-06,0.0012314026047068
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,4.0,XGBRegressor,0.0820925235748291,0.9913453314975268,1.9093043149999112e-06,0.0013817757831862
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,5.0,XGBRegressor,0.0834035873413086,0.992896480603345,1.470444950664103e-06,0.0012126190459761
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,6.0,XGBRegressor,0.0838315486907959,0.9916538969511977,1.8011892311145108e-06,0.001342083913589
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,7.0,XGBRegressor,0.0823132991790771,0.9924640146912898,1.6484148275840403e-06,0.001283906082073
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,8.0,XGBRegressor,0.0942723751068115,0.9929761026113664,1.5305505165126051e-06,0.001237154200782
361247.0,naval_propulsion_plant,gt_compressor_decay_state_coefficient,"11,934",14,0,0.0,9.0,XGBRegressor,0.0830793380737304,0.992859336227558,1.5405009174488978e-06,0.0012411691735814
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,0.0,RandomForestRegressor,1.2240121364593506,0.9079343234175886,9639938218.31633,98183.18704501464
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,1.0,RandomForestRegressor,1.1292202472686768,0.872152701803971,11853987166.029242,108876.01740525432
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,2.0,RandomForestRegressor,1.199554443359375,0.8875031596453979,10206930792.487995,101029.35609261296
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,3.0,RandomForestRegressor,1.2032535076141355,0.9140054071086458,9006571510.993404,94902.95838904814
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,4.0,RandomForestRegressor,1.1898927688598633,0.9112539433598592,8380742067.282708,91546.39297800163
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,5.0,RandomForestRegressor,1.130662441253662,0.927001997237944,9006184539.172533,94900.91959076335
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,6.0,RandomForestRegressor,1.2480502128601074,0.90406415274297,9114010777.422323,95467.32832452327
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,7.0,RandomForestRegressor,1.1879286766052246,0.9092415595436852,8674584380.460825,93137.4488616734
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,8.0,RandomForestRegressor,1.173518419265747,0.9068446833834836,8512098429.177878,92261.03418658325
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,9.0,RandomForestRegressor,1.1860573291778564,0.919023858064996,9136635199.993946,95585.74789158656
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,0.0,XGBRegressor,0.1152024269104003,0.9199983659095587,8376746238.386276,91524.56631083414
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,1.0,XGBRegressor,0.1174252033233642,0.8854726349617158,10618964455.872517,103048.35979224762
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,2.0,XGBRegressor,0.1156988143920898,0.8927890313762925,9727339305.605831,98627.27465364656
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,3.0,XGBRegressor,0.11521577835083,0.915548127023995,8844996035.468082,94047.83907920522
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,4.0,XGBRegressor,0.1188955307006836,0.9101482763688604,8485155831.845145,92114.9055899486
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,5.0,XGBRegressor,0.1135604381561279,0.935029197294472,8015822579.851574,89531.12631845739
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,6.0,XGBRegressor,0.1191341876983642,0.9154749085370666,8029976453.86753,89610.1358880095
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,7.0,XGBRegressor,0.1122019290924072,0.9019837556480168,9368276691.537027,96789.85841263032
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,8.0,XGBRegressor,0.1202375888824462,0.9179234136311044,7499775721.647748,86601.24549709287
361260.0,miami_housing,SALE_PRC,"13,932",15,0,0.0,9.0,XGBRegressor,0.1324689388275146,0.9304425330727152,7848252405.756161,88590.3629395216
361272.0,fifa,wage_eur,"19,178",28,0,1.0,0.0,RandomForestRegressor,1.8560538291931152,0.7403755989935754,90873083.4122784,9532.73745638043
361272.0,fifa,wage_eur,"19,178",28,0,1.0,1.0,RandomForestRegressor,1.7608821392059326,0.7618675222684101,91923108.01498955,9587.653936964432
361272.0,fifa,wage_eur,"19,178",28,0,1.0,2.0,RandomForestRegressor,1.7538862228393557,0.7576413039020009,107261648.1448123,10356.71995106618
361272.0,fifa,wage_eur,"19,178",28,0,1.0,3.0,RandomForestRegressor,1.7517518997192385,0.8119725429167503,94210628.32781544,9706.2159633822
361272.0,fifa,wage_eur,"19,178",28,0,1.0,4.0,RandomForestRegressor,1.817178726196289,0.7771036100463954,86454705.67557351,9298.102262051838
361272.0,fifa,wage_eur,"19,178",28,0,1.0,5.0,RandomForestRegressor,1.768620491027832,0.7815587613737408,59676605.1560219,7725.06344025872
361272.0,fifa,wage_eur,"19,178",28,0,1.0,6.0,RandomForestRegressor,2.6917800903320312,0.7629523945928076,92988968.79405633,9643.078802646814
361272.0,fifa,wage_eur,"19,178",28,0,1.0,7.0,RandomForestRegressor,3.432887315750122,0.8130819803287394,71068490.14754952,8430.212936074007
361272.0,fifa,wage_eur,"19,178",28,0,1.0,8.0,RandomForestRegressor,3.61680269241333,0.707273019170828,86053598.3707616,9276.507875852938
361272.0,fifa,wage_eur,"19,178",28,0,1.0,9.0,RandomForestRegressor,3.6132826805114746,0.7729612276682558,86662217.1400626,9309.254381531457
361272.0,fifa,wage_eur,"19,178",28,0,1.0,0.0,XGBRegressor,0.1982295513153076,0.7406533418055912,90775868.56796633,9527.63709258315
361272.0,fifa,wage_eur,"19,178",28,0,1.0,1.0,XGBRegressor,0.1979029178619384,0.7339942339844059,102682662.16766356,10133.245391663204
361272.0,fifa,wage_eur,"19,178",28,0,1.0,2.0,XGBRegressor,0.1974873542785644,0.7706335519418452,101511617.46591967,10075.297388460534
361272.0,fifa,wage_eur,"19,178",28,0,1.0,3.0,XGBRegressor,0.1964147090911865,0.7805756107975131,109941972.82613233,10485.32177980878
361272.0,fifa,wage_eur,"19,178",28,0,1.0,4.0,XGBRegressor,0.1998877525329589,0.7783203373940283,85982774.2784391,9272.689700320998
361272.0,fifa,wage_eur,"19,178",28,0,1.0,5.0,XGBRegressor,0.1980020999908447,0.7772848011164436,60844220.94290928,7800.270568570636
361272.0,fifa,wage_eur,"19,178",28,0,1.0,6.0,XGBRegressor,0.2006566524505615,0.7630975658909129,92932021.03756614,9640.125571670016
361272.0,fifa,wage_eur,"19,178",28,0,1.0,7.0,XGBRegressor,0.1963534355163574,0.7964313153685637,77399274.20332739,8797.685729970546
361272.0,fifa,wage_eur,"19,178",28,0,1.0,8.0,XGBRegressor,0.1978464126586914,0.6897016166991928,91219102.44155824,9550.869198222654
361272.0,fifa,wage_eur,"19,178",28,0,1.0,9.0,XGBRegressor,0.1973152160644531,0.7462834541117268,96845301.64595991,9841.00104897667
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,0.0,RandomForestRegressor,1.8915660381317136,0.8228937258640154,2323669190.259335,48204.451975510885
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,1.0,RandomForestRegressor,1.9067671298980715,0.7974671536259611,2634907193.129902,51331.34708080338
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,2.0,RandomForestRegressor,1.8096189498901367,0.8262076087695234,2326715995.6617346,48236.0445689915
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,3.0,RandomForestRegressor,1.8202061653137207,0.8293525144146868,2232881368.6024365,47253.37415045022
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,4.0,RandomForestRegressor,1.870198965072632,0.8216325923651288,2423240212.47656,49226.41783104433
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,5.0,RandomForestRegressor,1.7483325004577637,0.8203266941046263,2598507436.5555253,50975.55724615009
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,6.0,RandomForestRegressor,1.8489787578582764,0.7847863119062961,2797152822.29811,52888.11607817119
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,7.0,RandomForestRegressor,1.848973512649536,0.8137203340435054,2317753683.457858,48143.05436361364
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,8.0,RandomForestRegressor,1.863508939743042,0.8175919525974894,2426398725.5453973,49258.48886786315
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,9.0,RandomForestRegressor,1.887194395065308,0.8311115718937209,2305607578.079213,48016.74268501783
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,0.0,XGBRegressor,0.1875693798065185,0.8346839740236823,2168978812.8134503,46572.29662378108
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,1.0,XGBRegressor,0.185875654220581,0.8177751843415786,2370704239.540531,48689.8782042072
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,2.0,XGBRegressor,0.1822967529296875,0.8296370298784577,2280803232.1999817,47757.75572825823
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,3.0,XGBRegressor,0.1841559410095214,0.8530663485476215,1922591543.7512712,43847.36644031511
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,4.0,XGBRegressor,0.182807445526123,0.8268484733185897,2352378990.476908,48501.32978050094
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,5.0,XGBRegressor,0.1842846870422363,0.8318408064257463,2431985724.592434,49315.16728748301
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,6.0,XGBRegressor,0.184302806854248,0.8044656306258079,2541378840.704434,50412.090223521125
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,7.0,XGBRegressor,0.1820278167724609,0.8080475647915526,2388336168.999736,48870.60639075124
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,8.0,XGBRegressor,0.1840379238128662,0.8268518024670645,2303223853.3715863,47991.91445828752
361255.0,california_housing,medianHouseValue,"20,640",8,0,0.0,9.0,XGBRegressor,0.184816837310791,0.8455592206341543,2108373174.308173,45917.024885201055
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,0.0,RandomForestRegressor,14.19114589691162,0.9045200571301844,106.65026918277007,10.327161719599925
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,1.0,RandomForestRegressor,14.58906888961792,0.9236820784927002,92.53994219196932,9.619768302405694
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,2.0,RandomForestRegressor,13.702035427093506,0.9299315572515278,83.28164780990494,9.125877919954055
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,3.0,RandomForestRegressor,14.409103631973268,0.9295844423505748,85.69617869260013,9.257223055139166
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,4.0,RandomForestRegressor,14.29944109916687,0.92500631331836,86.5839453757547,9.305049455846794
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,5.0,RandomForestRegressor,14.377840042114258,0.9175986472620444,93.8198185342624,9.686063108108598
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,6.0,RandomForestRegressor,13.820863485336304,0.9144006002443724,99.51332982205544,9.975636812858388
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,7.0,RandomForestRegressor,14.24992561340332,0.9246621631022685,91.42674142330054,9.561733180930146
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,8.0,RandomForestRegressor,13.750449895858765,0.9251766274504792,90.83546889780804,9.53076433964286
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,9.0,RandomForestRegressor,14.31519055366516,0.9204701947625532,88.16305489212166,9.389518352509976
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,0.0,XGBRegressor,0.6714816093444824,0.9036407322402964,107.63246746847229,10.374606858501783
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,1.0,XGBRegressor,0.6711752414703369,0.9182696511622618,99.10282679868784,9.955040271073132
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,2.0,XGBRegressor,0.6588356494903564,0.924398787022246,89.85776401249068,9.47933352153466
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,3.0,XGBRegressor,0.6662909984588623,0.9256701110589928,90.45994461341388,9.511043297841402
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,4.0,XGBRegressor,0.6706480979919434,0.9219424903662672,90.12128152847824,9.49322292630265
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,5.0,XGBRegressor,0.659430742263794,0.9097951468621176,102.70466043463034,10.134330783758262
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,6.0,XGBRegressor,0.6648240089416504,0.9146838045846832,99.18409145116895,9.95912101799998
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,7.0,XGBRegressor,0.6622159481048584,0.9204039286335196,96.59435065825345,9.828242500989353
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,8.0,XGBRegressor,0.6664204597473145,0.9228624857419672,93.64483367282584,9.67702607585749
361242.0,superconductivity,critical_temp,"21,263",81,0,0.0,9.0,XGBRegressor,0.6792550086975098,0.9142571937481994,95.05049976688127,9.749384584007409
361266.0,kings_county,price,"21,613",21,0,4.0,0.0,RandomForestRegressor,2.804106950759888,0.8884783472605516,12221949619.5727,110552.9267797678
361266.0,kings_county,price,"21,613",21,0,4.0,1.0,RandomForestRegressor,2.724811315536499,0.8721566635250009,15154734867.825846,123104.5688340845
361266.0,kings_county,price,"21,613",21,0,4.0,2.0,RandomForestRegressor,2.6944398880004883,0.8842990895327739,14112810944.848171,118797.35243198046
361266.0,kings_county,price,"21,613",21,0,4.0,3.0,RandomForestRegressor,2.8370909690856934,0.8850936124705429,19613000469.24258,140046.42255067633
361266.0,kings_county,price,"21,613",21,0,4.0,4.0,RandomForestRegressor,2.7923383712768555,0.8849481156267015,15210722719.669806,123331.75876338503
361266.0,kings_county,price,"21,613",21,0,4.0,5.0,RandomForestRegressor,2.733317375183105,0.8928475804224189,14916393372.931189,122132.68756942666
361266.0,kings_county,price,"21,613",21,0,4.0,6.0,RandomForestRegressor,2.748608350753784,0.8867516940382777,14457033332.1055,120237.40404759868
361266.0,kings_county,price,"21,613",21,0,4.0,7.0,RandomForestRegressor,2.8391127586364746,0.7227253798692272,26842459522.652,163836.68552144233
361266.0,kings_county,price,"21,613",21,0,4.0,8.0,RandomForestRegressor,2.845076084136963,0.8967704037534275,15218219404.797998,123362.14737429791
361266.0,kings_county,price,"21,613",21,0,4.0,9.0,RandomForestRegressor,2.801121711730957,0.8670330593494388,24263581914.95161,155767.7178203225
361266.0,kings_county,price,"21,613",21,0,4.0,0.0,XGBRegressor,0.2023191452026367,0.8880271519688192,12271397291.739344,110776.33904286304
361266.0,kings_county,price,"21,613",21,0,4.0,1.0,XGBRegressor,0.2031373977661132,0.8631645594854613,16220671946.601768,127360.40179978142
361266.0,kings_county,price,"21,613",21,0,4.0,2.0,XGBRegressor,0.2035396099090576,0.8989478868958893,12325999528.06508,111022.5181126112
361266.0,kings_county,price,"21,613",21,0,4.0,3.0,XGBRegressor,0.202463150024414,0.8483371979964229,25886834238.00309,160893.86016254034
